Date;PV;reversalCount;oscillationCount
02-Oct-2019 13:02:00;4474.366211;8;2
02-Oct-2019 13:03:00;4511.989258;2;0
02-Oct-2019 13:04:00;4379.511719;9;4
02-Oct-2019 13:05:00;4522.355957;7;3
02-Oct-2019 13:06:00;4465.058105;7;0
02-Oct-2019 13:07:00;4455.809082;1;10
02-Oct-2019 13:08:00;4407.992676;10;8
02-Oct-2019 13:09:00;4378.970703;8;8
02-Oct-2019 13:10:00;4550.408203;2;6
02-Oct-2019 13:11:00;4498.208984;1;7
02-Oct-2019 13:12:00;4473.103516;3;7
02-Oct-2019 13:13:00;4396.961426;8;0
02-Oct-2019 13:14:00;4411.033691;0;10
02-Oct-2019 13:15:00;4374.499512;9;9
02-Oct-2019 13:16:00;4436.543945;0;4
02-Oct-2019 13:17:00;4372.473633;10;2
02-Oct-2019 13:18:00;4179.667969;9;1
02-Oct-2019 13:19:00;4320.100586;8;4
02-Oct-2019 13:20:00;4327.40625;2;3
02-Oct-2019 13:21:00;4385.840332;4;8
02-Oct-2019 13:22:00;4419.182129;10;6
02-Oct-2019 13:23:00;4388.515625;4;6
02-Oct-2019 13:24:00;4239.411621;3;9
02-Oct-2019 13:25:00;4360.177246;0;0
02-Oct-2019 13:26:00;4308.777832;9;2
02-Oct-2019 13:27:00;4392.506836;4;1
02-Oct-2019 13:28:00;4280.598145;10;4
02-Oct-2019 13:29:00;4366.33252;6;6
02-Oct-2019 13:30:00;4423.143555;3;3
02-Oct-2019 13:31:00;4309.09668;3;4
02-Oct-2019 13:32:00;4340.507813;6;0
02-Oct-2019 13:33:00;4342.021484;7;3
02-Oct-2019 13:34:00;4431.179199;3;7
02-Oct-2019 13:35:00;4360.98291;5;6
02-Oct-2019 13:36:00;4226.968262;9;8
02-Oct-2019 13:37:00;4361.242188;2;3
02-Oct-2019 13:38:00;4478.446777;3;6
02-Oct-2019 13:39:00;4438.938965;2;5
02-Oct-2019 13:40:00;4490.751953;10;5
02-Oct-2019 13:41:00;4462.765137;9;6
02-Oct-2019 13:42:00;4503.759766;5;9
02-Oct-2019 13:43:00;4420.949219;2;8
02-Oct-2019 13:44:00;4449.065918;5;1
02-Oct-2019 13:45:00;4414.532715;4;6
02-Oct-2019 13:46:00;4509.140625;9;2
02-Oct-2019 13:47:00;4524.608887;1;10
02-Oct-2019 13:48:00;4511.678711;9;5
02-Oct-2019 13:49:00;4478.844727;4;6
02-Oct-2019 13:50:00;4373.631348;5;7
02-Oct-2019 13:51:00;4452.106445;3;10
02-Oct-2019 13:52:00;4415.584473;9;1
02-Oct-2019 13:53:00;4450.716309;10;1
02-Oct-2019 13:54:00;4524.893066;8;4
02-Oct-2019 13:55:00;4483.399902;5;9
02-Oct-2019 13:56:00;4415.12793;7;2
02-Oct-2019 13:57:00;4372.462402;8;9
02-Oct-2019 13:58:00;4349.416016;4;8
02-Oct-2019 13:59:00;4320.28125;0;0
02-Oct-2019 14:00:00;4391.918457;3;5
02-Oct-2019 14:01:00;4304.817871;5;2
02-Oct-2019 14:02:00;4371.549805;0;6
02-Oct-2019 14:03:00;4388.87207;0;8
02-Oct-2019 14:04:00;4360.841797;9;10
02-Oct-2019 14:05:00;4371.467773;9;5
02-Oct-2019 14:06:00;4314.155762;9;1
02-Oct-2019 14:07:00;4432.809082;2;8
02-Oct-2019 14:08:00;4398.23291;9;9
02-Oct-2019 14:09:00;4420.102539;1;9
02-Oct-2019 14:10:00;4448.711914;9;2
02-Oct-2019 14:11:00;4403.891602;5;1
02-Oct-2019 14:12:00;4450.526855;10;10
02-Oct-2019 14:13:00;4280.720703;9;1
02-Oct-2019 14:14:00;4336.888184;8;1
02-Oct-2019 14:15:00;4413.14502;7;6
02-Oct-2019 14:16:00;4469.371094;9;4
02-Oct-2019 14:17:00;4359.681152;1;3
02-Oct-2019 14:18:00;4305.046875;2;2
02-Oct-2019 14:19:00;4362.1875;4;10
02-Oct-2019 14:20:00;4387.04248;2;0
02-Oct-2019 14:21:00;4352.929688;8;3
02-Oct-2019 14:22:00;4323.244629;3;5
02-Oct-2019 14:23:00;4381.857422;8;1
02-Oct-2019 14:24:00;4368.614746;3;4
02-Oct-2019 14:25:00;4370.205078;6;10
02-Oct-2019 14:26:00;4392.983398;9;3
02-Oct-2019 14:27:00;4281.563965;6;8
02-Oct-2019 14:28:00;4255.359375;3;2
02-Oct-2019 14:29:00;4316.840332;7;10
02-Oct-2019 14:30:00;4296.880859;0;2
02-Oct-2019 14:31:00;4150.523438;2;9
02-Oct-2019 14:32:00;4234.722656;8;2
02-Oct-2019 14:33:00;4181.769043;5;7
02-Oct-2019 14:34:00;4206.770996;1;5
02-Oct-2019 14:35:00;4284.447266;4;4
02-Oct-2019 14:36:00;4073.712891;7;6
02-Oct-2019 14:37:00;4093.865479;0;2
02-Oct-2019 14:38:00;4206.818848;10;9
02-Oct-2019 14:39:00;4099.072754;8;10
02-Oct-2019 14:40:00;4139.020508;9;1
02-Oct-2019 14:41:00;4153.554199;6;9
02-Oct-2019 14:42:00;4158.475098;4;4
02-Oct-2019 14:43:00;4094.761963;1;6
02-Oct-2019 14:44:00;4026.901611;4;6
02-Oct-2019 14:45:00;4065.197021;10;8
02-Oct-2019 14:46:00;4180.344238;0;5
02-Oct-2019 14:47:00;4189.540527;6;7
02-Oct-2019 14:48:00;4202.186523;1;3
02-Oct-2019 14:49:00;4145.692871;10;3
02-Oct-2019 14:50:00;4193.625977;10;10
02-Oct-2019 14:51:00;4273.169434;6;6
02-Oct-2019 14:52:00;4139.908203;6;1
02-Oct-2019 14:53:00;4249.309082;7;5
02-Oct-2019 14:54:00;4140.040039;0;10
02-Oct-2019 14:55:00;4167.04834;2;9
02-Oct-2019 14:56:00;4027.644775;2;1
02-Oct-2019 14:57:00;4113.824219;4;2
02-Oct-2019 14:58:00;4145.041016;4;2
02-Oct-2019 14:59:00;4192.616211;3;2
02-Oct-2019 15:00:00;4142.317871;3;5
02-Oct-2019 15:01:00;4184.853516;9;2
02-Oct-2019 15:02:00;4164.285156;5;9
02-Oct-2019 15:03:00;4223.644531;7;0
02-Oct-2019 15:04:00;4245.243164;5;0
02-Oct-2019 15:05:00;4154.42627;9;2
02-Oct-2019 15:06:00;4196.609375;1;0
02-Oct-2019 15:07:00;4187.254883;4;7
02-Oct-2019 15:08:00;4245.295898;4;7
02-Oct-2019 15:09:00;4316.820313;7;1
02-Oct-2019 15:10:00;4200.275391;3;8
02-Oct-2019 15:11:00;4169.382813;2;8
02-Oct-2019 15:12:00;4201.057617;3;6
02-Oct-2019 15:13:00;4232.016602;1;4
02-Oct-2019 15:14:00;4093.207275;8;2
02-Oct-2019 15:15:00;4062.563477;2;1
02-Oct-2019 15:16:00;4299.231934;7;1
02-Oct-2019 15:17:00;4320.643066;9;5
02-Oct-2019 15:18:00;4170.622559;5;3
02-Oct-2019 15:19:00;4257.769531;6;8
02-Oct-2019 15:20:00;4114.532227;3;3
02-Oct-2019 15:21:00;4182.74707;8;7
02-Oct-2019 15:22:00;4226.371094;1;8
02-Oct-2019 15:23:00;4303.678223;9;6
02-Oct-2019 15:24:00;4284.27832;4;2
02-Oct-2019 15:25:00;4225.061035;1;6
02-Oct-2019 15:26:00;4239.891602;6;7
02-Oct-2019 15:27:00;4401.04248;10;0
02-Oct-2019 15:28:00;4278.798828;4;3
02-Oct-2019 15:29:00;4341.35791;7;10
02-Oct-2019 15:30:00;4076.640137;5;1
02-Oct-2019 15:31:00;4210.099121;6;0
02-Oct-2019 15:32:00;4210.575195;1;0
02-Oct-2019 15:33:00;4233.282227;2;1
02-Oct-2019 15:34:00;4257.113281;3;3
02-Oct-2019 15:35:00;4190.026367;10;5
02-Oct-2019 15:36:00;4353.188477;1;0
02-Oct-2019 15:37:00;4229.819336;4;9
02-Oct-2019 15:38:00;4264.744629;6;3
02-Oct-2019 15:39:00;4326.549316;0;2
02-Oct-2019 15:40:00;4360.025879;7;5
02-Oct-2019 15:41:00;4357.737793;9;8
02-Oct-2019 15:42:00;4274.633789;1;1
02-Oct-2019 15:43:00;4302.694336;10;1
02-Oct-2019 15:44:00;4386.958984;10;4
02-Oct-2019 15:45:00;4296.963867;4;2
02-Oct-2019 15:46:00;4224.267578;9;10
02-Oct-2019 15:47:00;4415.060059;5;10
02-Oct-2019 15:48:00;4293.301758;8;9
02-Oct-2019 15:49:00;4354.004883;10;3
02-Oct-2019 15:50:00;4349.032227;9;9
02-Oct-2019 15:51:00;4231.265625;8;8
02-Oct-2019 15:52:00;4422.884766;2;3
02-Oct-2019 15:53:00;4441.162598;1;4
02-Oct-2019 15:54:00;4472.370605;9;2
02-Oct-2019 15:55:00;4485.240723;0;7
02-Oct-2019 15:56:00;4415.695801;8;5
02-Oct-2019 15:57:00;4428.731445;5;6
02-Oct-2019 15:58:00;4348.172363;9;0
02-Oct-2019 15:59:00;4451.287598;1;6
02-Oct-2019 16:00:00;4412.621582;7;0
02-Oct-2019 16:01:00;4399.320801;3;5
02-Oct-2019 16:02:00;4408.037598;3;8
02-Oct-2019 16:03:00;4440.783203;5;2
02-Oct-2019 16:04:00;4546.73877;10;5
02-Oct-2019 16:05:00;4463.177246;2;7
02-Oct-2019 16:06:00;4374.982422;1;5
02-Oct-2019 16:07:00;4360.953125;6;2
02-Oct-2019 16:08:00;4486.357422;5;2
02-Oct-2019 16:09:00;4424.913086;7;5
02-Oct-2019 16:10:00;4597.231934;4;7
02-Oct-2019 16:11:00;4400.054688;2;3
02-Oct-2019 16:12:00;4581.206055;5;7
02-Oct-2019 16:13:00;4439.16748;10;2
02-Oct-2019 16:14:00;4508.228027;5;2
02-Oct-2019 16:15:00;4502.486328;6;7
02-Oct-2019 16:16:00;4320.19873;10;10
02-Oct-2019 16:17:00;4550.72168;0;5
02-Oct-2019 16:18:00;4392.791016;9;1
02-Oct-2019 16:19:00;4361.912598;10;2
02-Oct-2019 16:20:00;4334.366211;6;6
02-Oct-2019 16:21:00;4370.262207;10;5
02-Oct-2019 16:22:00;4417.874512;2;8
02-Oct-2019 16:23:00;4360.178223;5;0
02-Oct-2019 16:24:00;4406.944824;3;2
02-Oct-2019 16:25:00;4378.552734;8;8
02-Oct-2019 16:26:00;4309.778809;6;10
02-Oct-2019 16:27:00;4451.159668;3;6
02-Oct-2019 16:28:00;4366.236816;3;1
02-Oct-2019 16:29:00;4395.930664;8;4
02-Oct-2019 16:30:00;4271.052734;7;4
02-Oct-2019 16:31:00;4287.827148;2;1
02-Oct-2019 16:32:00;4237.355469;8;7
02-Oct-2019 16:33:00;4443.703613;5;4
02-Oct-2019 16:34:00;4279.211426;2;2
02-Oct-2019 16:35:00;4223.100586;7;8
02-Oct-2019 16:36:00;4446.794922;8;3
02-Oct-2019 16:37:00;4384.41748;7;2
02-Oct-2019 16:38:00;4319.811035;2;3
02-Oct-2019 16:39:00;4436.109863;8;5
02-Oct-2019 16:40:00;4455;4;2
02-Oct-2019 16:41:00;4439.400391;4;2
02-Oct-2019 16:42:00;4347.737793;6;8
02-Oct-2019 16:43:00;4460.643555;4;2
02-Oct-2019 16:44:00;4345.850586;9;10
02-Oct-2019 16:45:00;4377.245117;3;1
02-Oct-2019 16:46:00;4369.807129;1;9
02-Oct-2019 16:47:00;4324.636719;1;6
02-Oct-2019 16:48:00;4347.700684;5;3
02-Oct-2019 16:49:00;4393.436523;4;10
02-Oct-2019 16:50:00;4354.761719;7;5
02-Oct-2019 16:51:00;4378.063965;2;5
02-Oct-2019 16:52:00;4438.293457;8;0
02-Oct-2019 16:53:00;4321.535645;9;4
02-Oct-2019 16:54:00;4307.711914;0;4
02-Oct-2019 16:55:00;4368.825684;3;10
02-Oct-2019 16:56:00;4369.921387;10;3
02-Oct-2019 16:57:00;4329.718262;1;5
02-Oct-2019 16:58:00;4413.775879;2;0
02-Oct-2019 16:59:00;4367.21582;10;6
02-Oct-2019 17:00:00;4270.228027;0;3
02-Oct-2019 17:01:00;4230.524902;9;9
02-Oct-2019 17:02:00;4331.38916;1;6
02-Oct-2019 17:03:00;4338.75;3;4
02-Oct-2019 17:04:00;4269.51416;2;1
02-Oct-2019 17:05:00;4417.361816;9;6
02-Oct-2019 17:06:00;4292.749512;5;1
02-Oct-2019 17:07:00;4255.405273;2;9
02-Oct-2019 17:08:00;4224.267578;7;4
02-Oct-2019 17:09:00;4392.195801;1;2
02-Oct-2019 17:10:00;4294.48877;7;2
02-Oct-2019 17:11:00;4316.020508;9;3
02-Oct-2019 17:12:00;4360.825684;8;7
02-Oct-2019 17:13:00;4264.442871;6;5
02-Oct-2019 17:14:00;4415.225098;7;0
02-Oct-2019 17:15:00;4295.130859;3;2
02-Oct-2019 17:16:00;4316.173828;0;3
02-Oct-2019 17:17:00;4345.93457;0;7
02-Oct-2019 17:18:00;4363.162109;4;10
02-Oct-2019 17:19:00;4310.810547;0;1
02-Oct-2019 17:20:00;4309.157227;10;8
02-Oct-2019 17:21:00;4286.723145;4;4
02-Oct-2019 17:22:00;4330.089355;8;9
02-Oct-2019 17:23:00;4195.550293;0;3
02-Oct-2019 17:24:00;4323.806152;9;8
02-Oct-2019 17:25:00;4232.134277;7;10
02-Oct-2019 17:26:00;4304.125;3;3
02-Oct-2019 17:27:00;4415.884766;4;8
02-Oct-2019 17:28:00;4431.100098;4;8
02-Oct-2019 17:29:00;4279.599609;8;2
02-Oct-2019 17:30:00;4343.776855;2;1
02-Oct-2019 17:31:00;4304.380371;2;10
02-Oct-2019 17:32:00;4485.188965;3;10
02-Oct-2019 17:33:00;4353.510742;2;4
02-Oct-2019 17:34:00;4302.633789;7;8
02-Oct-2019 17:35:00;4301.390625;5;4
02-Oct-2019 17:36:00;4329.757813;5;2
02-Oct-2019 17:37:00;4287.740723;1;5
02-Oct-2019 17:38:00;4259.604492;1;7
02-Oct-2019 17:39:00;4257.038574;0;6
02-Oct-2019 17:40:00;4343.148438;8;5
02-Oct-2019 17:41:00;4243.95166;2;1
02-Oct-2019 17:42:00;4275.600586;8;6
02-Oct-2019 17:43:00;4295.306152;7;5
02-Oct-2019 17:44:00;4347.866211;1;7
02-Oct-2019 17:45:00;4340.84082;2;0
02-Oct-2019 17:46:00;4345.665039;9;8
02-Oct-2019 17:47:00;4347.291992;0;9
02-Oct-2019 17:48:00;4352.565918;10;3
02-Oct-2019 17:49:00;4366.983398;9;6
02-Oct-2019 17:50:00;4340.01709;0;9
02-Oct-2019 17:51:00;4403.16748;0;8
02-Oct-2019 17:52:00;4223.031738;4;7
02-Oct-2019 17:53:00;4265.359375;8;6
02-Oct-2019 17:54:00;4270.30957;1;6
02-Oct-2019 17:55:00;4296.586426;0;1
02-Oct-2019 17:56:00;4277.783691;10;0
02-Oct-2019 17:57:00;4394.23877;2;0
02-Oct-2019 17:58:00;4352.732422;7;4
02-Oct-2019 17:59:00;4386.425781;2;2
02-Oct-2019 18:00:00;4411.316406;10;1
02-Oct-2019 18:01:00;4244.270508;3;9
02-Oct-2019 18:02:00;4332.543945;3;8
02-Oct-2019 18:03:00;4398.314941;4;5
02-Oct-2019 18:04:00;4409.212402;9;0
02-Oct-2019 18:05:00;4307.851563;10;6
02-Oct-2019 18:06:00;4476.494141;1;7
02-Oct-2019 18:07:00;4466.044922;9;1
02-Oct-2019 18:08:00;4436.166016;1;4
02-Oct-2019 18:09:00;4395.044922;1;10
02-Oct-2019 18:10:00;4399.583984;0;6
02-Oct-2019 18:11:00;4276.456543;0;7
02-Oct-2019 18:12:00;4402.299316;10;1
02-Oct-2019 18:13:00;4364.229004;7;7
02-Oct-2019 18:14:00;4434.90332;5;3
02-Oct-2019 18:15:00;4464.296387;9;10
02-Oct-2019 18:16:00;4364.13623;7;5
02-Oct-2019 18:17:00;4445.658203;5;10
02-Oct-2019 18:18:00;4325.783691;2;1
02-Oct-2019 18:19:00;4413.619141;5;0
02-Oct-2019 18:20:00;4379.187012;8;2
02-Oct-2019 18:21:00;4455.912598;4;5
02-Oct-2019 18:22:00;4370.771973;5;7
02-Oct-2019 18:23:00;4397.82666;10;7
02-Oct-2019 18:24:00;4500.610352;5;1
02-Oct-2019 18:25:00;4469.122559;10;5
02-Oct-2019 18:26:00;4448.4375;7;5
02-Oct-2019 18:27:00;4397.475586;4;3
02-Oct-2019 18:28:00;4479.23291;9;5
02-Oct-2019 18:29:00;4396.682617;10;4
02-Oct-2019 18:30:00;4452.530762;5;1
02-Oct-2019 18:31:00;4437.264648;7;3
02-Oct-2019 18:32:00;4331.813477;6;10
02-Oct-2019 18:33:00;4429.780273;6;4
02-Oct-2019 18:34:00;4417.163086;10;2
02-Oct-2019 18:35:00;4431.796387;0;6
02-Oct-2019 18:36:00;4431.104004;7;10
02-Oct-2019 18:37:00;4431.245605;4;6
02-Oct-2019 18:38:00;4479.052246;4;7
02-Oct-2019 18:39:00;4464.095215;0;6
02-Oct-2019 18:40:00;4331.491211;7;2
02-Oct-2019 18:41:00;4442.193848;10;9
02-Oct-2019 18:42:00;4548.901855;7;10
02-Oct-2019 18:43:00;4495.181152;0;5
02-Oct-2019 18:44:00;4494.933105;6;1
02-Oct-2019 18:45:00;4534.987793;9;5
02-Oct-2019 18:46:00;4518.849121;4;5
02-Oct-2019 18:47:00;4548.292969;10;8
02-Oct-2019 18:48:00;4531.97998;3;5
02-Oct-2019 18:49:00;4487.962891;2;1
02-Oct-2019 18:50:00;4494.801758;7;6
02-Oct-2019 18:51:00;4545.833008;1;5
02-Oct-2019 18:52:00;4537.272949;8;2
02-Oct-2019 18:53:00;4549.730469;9;8
02-Oct-2019 18:54:00;4593.275879;9;7
02-Oct-2019 18:55:00;4581.482422;6;2
02-Oct-2019 18:56:00;4547.163086;0;8
02-Oct-2019 18:57:00;4592.208496;6;3
02-Oct-2019 18:58:00;4532.842285;5;5
02-Oct-2019 18:59:00;4623.251953;7;10
02-Oct-2019 19:00:00;4489.131348;8;6
02-Oct-2019 19:01:00;4549.486816;2;8
02-Oct-2019 19:02:00;4655.917969;1;1
02-Oct-2019 19:03:00;4577.45459;8;3
02-Oct-2019 19:04:00;4651.172852;1;7
02-Oct-2019 19:05:00;4671.128418;3;0
02-Oct-2019 19:06:00;4621.647461;4;6
02-Oct-2019 19:07:00;4460.78418;7;8
02-Oct-2019 19:08:00;4502.691406;1;7
02-Oct-2019 19:09:00;4490.47168;0;0
02-Oct-2019 19:10:00;4431.796387;2;8
02-Oct-2019 19:11:00;4456.355957;4;6
02-Oct-2019 19:12:00;4398.381836;8;8
02-Oct-2019 19:13:00;4455.556152;3;2
02-Oct-2019 19:14:00;4349.786621;2;3
02-Oct-2019 19:15:00;4376.58252;0;5
02-Oct-2019 19:16:00;4270.275391;1;8
02-Oct-2019 19:17:00;4274.464355;7;8
02-Oct-2019 19:18:00;4236.081055;6;8
02-Oct-2019 19:19:00;4214.845703;0;0
02-Oct-2019 19:20:00;4324.871094;3;5
02-Oct-2019 19:21:00;4165.060059;5;10
02-Oct-2019 19:22:00;4119.375488;4;6
02-Oct-2019 19:23:00;4233.851074;2;5
02-Oct-2019 19:24:00;4069.023682;7;4
02-Oct-2019 19:25:00;4174.147461;1;8
02-Oct-2019 19:26:00;4183.382813;4;1
02-Oct-2019 19:27:00;4087.023193;3;8
02-Oct-2019 19:28:00;4185.370605;1;1
02-Oct-2019 19:29:00;4231.593262;8;7
02-Oct-2019 19:30:00;4245.905273;0;9
02-Oct-2019 19:31:00;4420.879395;7;6
02-Oct-2019 19:32:00;4350.918457;4;1
02-Oct-2019 19:33:00;4283.739746;9;10
02-Oct-2019 19:34:00;4335.010254;0;0
02-Oct-2019 19:35:00;4383.132813;0;4
02-Oct-2019 19:36:00;4293.969727;1;2
02-Oct-2019 19:37:00;4432.23291;9;5
02-Oct-2019 19:38:00;4445.871582;0;2
02-Oct-2019 19:39:00;4461.438477;9;5
02-Oct-2019 19:40:00;4492.805664;0;1
02-Oct-2019 19:41:00;4516.736816;9;9
02-Oct-2019 19:42:00;4387.875488;1;9
02-Oct-2019 19:43:00;4431.951172;2;10
02-Oct-2019 19:44:00;4377.90332;10;9
02-Oct-2019 19:45:00;4546.467285;3;4
02-Oct-2019 19:46:00;4455.608887;4;2
02-Oct-2019 19:47:00;4348.086426;1;5
02-Oct-2019 19:48:00;4392.546387;9;10
02-Oct-2019 19:49:00;4495.3125;10;6
02-Oct-2019 19:50:00;4377.881836;5;3
02-Oct-2019 19:51:00;4609.671875;7;0
02-Oct-2019 19:52:00;4532.374512;4;10
02-Oct-2019 19:53:00;4624.962891;9;9
02-Oct-2019 19:54:00;4563.551758;3;7
02-Oct-2019 19:55:00;4673.322266;4;0
02-Oct-2019 19:56:00;4670.40625;0;8
02-Oct-2019 19:57:00;4654.772461;2;6
02-Oct-2019 19:58:00;4700.520996;4;2
02-Oct-2019 19:59:00;4855.059082;0;5
02-Oct-2019 20:00:00;4839.720215;3;3
02-Oct-2019 20:01:00;4717.136719;10;9
02-Oct-2019 20:02:00;4648.26123;7;9
02-Oct-2019 20:03:00;4795.882813;3;6
02-Oct-2019 20:04:00;4801.568359;0;0
02-Oct-2019 20:05:00;4707.806152;7;7
02-Oct-2019 20:06:00;4655.320313;8;4
02-Oct-2019 20:07:00;4869.279785;1;1
02-Oct-2019 20:08:00;4880.63623;8;6
02-Oct-2019 20:09:00;4754.938477;5;6
02-Oct-2019 20:10:00;4871.616211;10;10
02-Oct-2019 20:11:00;4804.793945;10;6
02-Oct-2019 20:12:00;4838.635254;5;0
02-Oct-2019 20:13:00;4819.752441;3;7
02-Oct-2019 20:14:00;4743.214355;1;2
02-Oct-2019 20:15:00;4772.172852;8;2
02-Oct-2019 20:16:00;4697.363281;3;1
02-Oct-2019 20:17:00;4565.260254;6;0
02-Oct-2019 20:18:00;4639.016602;9;2
02-Oct-2019 20:19:00;4611.203125;5;8
02-Oct-2019 20:20:00;4561.502441;1;9
02-Oct-2019 20:21:00;4633.050293;5;10
02-Oct-2019 20:22:00;4353.969727;7;0
02-Oct-2019 20:23:00;4343.160156;9;10
02-Oct-2019 20:24:00;4385.978027;10;0
02-Oct-2019 20:25:00;4292.273926;2;10
02-Oct-2019 20:26:00;4290.300781;7;3
02-Oct-2019 20:27:00;4312.423828;7;8
02-Oct-2019 20:28:00;4404.08252;9;1
02-Oct-2019 20:29:00;4364.391113;7;9
02-Oct-2019 20:30:00;4346.416992;2;1
02-Oct-2019 20:31:00;4286.826172;9;5
02-Oct-2019 20:32:00;4391.655762;3;9
02-Oct-2019 20:33:00;4334.081055;4;2
02-Oct-2019 20:34:00;4352.473633;6;1
02-Oct-2019 20:35:00;4562.044434;6;9
02-Oct-2019 20:36:00;4594.879883;3;9
02-Oct-2019 20:37:00;4534.895996;2;10
02-Oct-2019 20:38:00;4508.680664;6;9
02-Oct-2019 20:39:00;4487.144531;9;9
02-Oct-2019 20:40:00;4559.135742;9;4
02-Oct-2019 20:41:00;4537.037598;4;2
02-Oct-2019 20:42:00;4533.241699;9;8
02-Oct-2019 20:43:00;4563.075684;10;5
02-Oct-2019 20:44:00;4701.246582;6;2
02-Oct-2019 20:45:00;4612.161621;0;6
02-Oct-2019 20:46:00;4669.319336;5;0
02-Oct-2019 20:47:00;4661.697266;2;2
02-Oct-2019 20:48:00;4605.634277;7;2
02-Oct-2019 20:49:00;4678.024902;4;2
02-Oct-2019 20:50:00;4714.26416;6;10
02-Oct-2019 20:51:00;4635.374512;7;5
02-Oct-2019 20:52:00;4716.877441;6;10
02-Oct-2019 20:53:00;4859.686035;10;1
02-Oct-2019 20:54:00;4732.587891;5;9
02-Oct-2019 20:55:00;4821.006836;5;4
02-Oct-2019 20:56:00;4859.882324;3;7
02-Oct-2019 20:57:00;4935.902344;1;6
02-Oct-2019 20:58:00;4898.442383;8;5
02-Oct-2019 20:59:00;4733.902832;0;0
02-Oct-2019 21:00:00;4820.897461;10;3
02-Oct-2019 21:01:00;4878.360352;10;2
02-Oct-2019 21:02:00;4877.677734;10;4
02-Oct-2019 21:03:00;4806.574219;4;8
02-Oct-2019 21:04:00;4938.452148;1;8
02-Oct-2019 21:05:00;4841.807617;10;8
02-Oct-2019 21:06:00;4951.391602;3;5
02-Oct-2019 21:07:00;4935.876953;1;4
02-Oct-2019 21:08:00;4917.902344;3;6
02-Oct-2019 21:09:00;5009.11084;3;5
02-Oct-2019 21:10:00;4865.191895;5;5
02-Oct-2019 21:11:00;4806.60498;7;1
02-Oct-2019 21:12:00;4796.730957;6;7
02-Oct-2019 21:13:00;4858.997559;9;10
02-Oct-2019 21:14:00;4898.11377;4;9
02-Oct-2019 21:15:00;4820.963379;1;10
02-Oct-2019 21:16:00;4880.390625;0;10
02-Oct-2019 21:17:00;4739.954102;2;4
02-Oct-2019 21:18:00;4789.086426;6;5
02-Oct-2019 21:19:00;4730.404785;8;1
02-Oct-2019 21:20:00;4695.270508;8;10
02-Oct-2019 21:21:00;4758.124512;0;8
02-Oct-2019 21:22:00;4811.709473;9;0
02-Oct-2019 21:23:00;4603.62207;10;2
02-Oct-2019 21:24:00;4654.574707;2;0
02-Oct-2019 21:25:00;4622.124512;5;3
02-Oct-2019 21:26:00;4641.019043;2;7
02-Oct-2019 21:27:00;4661.252441;5;1
02-Oct-2019 21:28:00;4593.841797;10;0
02-Oct-2019 21:29:00;4616.648438;6;6
02-Oct-2019 21:30:00;4565.655273;4;2
02-Oct-2019 21:31:00;4656.219238;1;1
02-Oct-2019 21:32:00;4691.725586;9;9
02-Oct-2019 21:33:00;4645.980957;0;0
02-Oct-2019 21:34:00;4678.29248;5;4
02-Oct-2019 21:35:00;4743.812988;6;4
02-Oct-2019 21:36:00;4776.712402;10;9
02-Oct-2019 21:37:00;4678.152344;7;2
02-Oct-2019 21:38:00;4833.233887;6;8
02-Oct-2019 21:39:00;4728.409668;9;2
02-Oct-2019 21:40:00;4725.935059;2;5
02-Oct-2019 21:41:00;4757.39502;7;5
02-Oct-2019 21:42:00;4828.799805;2;4
02-Oct-2019 21:43:00;4859.128418;9;3
02-Oct-2019 21:44:00;4864.898438;10;8
02-Oct-2019 21:45:00;4861.925293;8;5
02-Oct-2019 21:46:00;4804.253906;7;3
02-Oct-2019 21:47:00;4846.895508;2;3
02-Oct-2019 21:48:00;4953.90625;1;9
02-Oct-2019 21:49:00;4828.489746;9;5
02-Oct-2019 21:50:00;4989.65332;7;3
02-Oct-2019 21:51:00;4907.429688;1;10
02-Oct-2019 21:52:00;4950.502441;0;1
02-Oct-2019 21:53:00;4907.197754;6;6
02-Oct-2019 21:54:00;4957.734375;4;2
02-Oct-2019 21:55:00;4957.671387;8;4
02-Oct-2019 21:56:00;5029.903809;7;6
02-Oct-2019 21:57:00;4974.085449;1;10
02-Oct-2019 21:58:00;4969.105957;6;5
02-Oct-2019 21:59:00;5035.808594;8;2
02-Oct-2019 22:00:00;4913.880371;7;2
02-Oct-2019 22:01:00;5039.671387;2;6
02-Oct-2019 22:02:00;4974.185547;2;0
02-Oct-2019 22:03:00;4911.049805;2;1
02-Oct-2019 22:04:00;4996.40625;7;2
02-Oct-2019 22:05:00;4902.108887;6;2
02-Oct-2019 22:06:00;4965.122559;10;2
02-Oct-2019 22:07:00;5000.080566;3;10
02-Oct-2019 22:08:00;4977.161621;3;9
02-Oct-2019 22:09:00;5015.132324;4;1
02-Oct-2019 22:10:00;4961.603027;1;9
02-Oct-2019 22:11:00;5006.074219;2;9
02-Oct-2019 22:12:00;4892.857422;2;7
02-Oct-2019 22:13:00;4953.03125;5;8
02-Oct-2019 22:14:00;5044.960938;10;6
02-Oct-2019 22:15:00;4942.058105;4;8
02-Oct-2019 22:16:00;4917.640137;5;9
02-Oct-2019 22:17:00;4932.443848;3;2
02-Oct-2019 22:18:00;4877.517578;9;5
02-Oct-2019 22:19:00;4854.844727;9;7
02-Oct-2019 22:20:00;4735.765137;2;6
